Ticker,Sector,Industry,Company_Type,Current_Price,DCF_Price,Technical_Price,Comparable_Price,Startup_Price,Equity Value,RSI 14,Current_Multiples,Technical Trend on MA,MA_20,MA_50,MA_200,Relative_Valuation,Last_Close,Market_Cap,PE_Ratio,Revenue_Growth,Quality_Score,Quality_Grade,Growth_Quality,Median_Growth,Current_Revenue,Implied_Value_Estimate,Key_Risks,Recommendation,Confidence,Signal-Bullish,Signal-Bearish,Signal-Neutral,Signal-DCF,Signal-Startup,Signal-Technical,Signal-Comparable,Risk_Level,Investment_Thesis,Data_Quality,Next_Steps,Errors
MODL,,,startup_loss_making,$0.00,$0.00,$54.03,$0.00,$0.00,$0,64.75985056121255,,Strong Uptrend,45.409803199768064,44.55270233154297,41.427112636566164,N/A,$0.00,$0,26.5739,,10,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
MOFG,Financial Services,Banks - Regional,financial,$28.86,$0.00,$28.95,$6.60,$0.00,$0,46.59061612329054,"{'pe': None, 'ps': 8.747847, 'pb': 1.0175946}",Strong Downtrend,29.487529850006105,28.86374137878418,28.946718788146974,Overvalued,$0.00,"$597,582,912",,-0.146,10,D,,0,$0,$0,['Weak financial health'],SELL,Medium,[],"['Technical: Strong Downtrend', 'High volume selling pressure', 'Trading above peer multiples', 'Poor quality metrics']",[],,,Sell,Sell,Medium,Financial company requiring careful timing. Current signals: sell.,Medium,['Monitor for fundamental changes before reconsidering'],[]
MOGO,Technology,Software - Infrastructure,turnaround,$1.88,$-3.22,$4.67,$5.79,$0.00,"$-76,532,763",53.51015507201209,"{'pe': 15.666667, 'ps': 1.0895368, 'pb': 0.5474665}",Strong Uptrend,1.8474999904632567,1.7971999955177307,1.3642499992251396,Undervalued,$0.00,"$44,973,900",15.666667,-0.021,32,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Strong Uptrend', 'Trading below peer multiples']","['DCF shows -271% downside', 'Poor quality metrics']",[],Strong Sell,,Buy,Buy,Medium,Turnaround company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
MOLN,Healthcare,Biotechnology,startup_loss_making,$3.68,$0.00,$4.24,$0.00,$3.33,$0,49.483760920511585,,Strong Downtrend,3.694500005245209,3.6949000215530394,4.239540001153946,N/A,$0.00,"$137,603,872",,,18,D,Declining,-29.4%,"$4,970,000","$11,928,000","['Bankruptcy risk', 'High risk: <2 years cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
MOMO,Communication Services,Internet Content & Information,mature_profitable,$7.58,$302.28,$6.64,$167.59,$0.00,"$36,049,933,413",41.816286278404995,"{'pe': 11.313433, 'ps': 0.11562569, 'pb': 0.10993474}",Downtrend,7.859000110626221,8.135400075912475,7.163885698318482,Undervalued,$0.00,"$1,208,561,664",11.313433,-0.026,52,C,,0,$0,$0,[],BUY,Medium,"['DCF shows 3888% upside', 'Trading below peer multiples']",['Technical: Downtrend'],[],Strong Buy,,Sell,Buy,Low,Stable dividend-paying company. DCF suggests Strong Buy with C quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
MOOD,,,startup_loss_making,$0.00,$0.00,$38.95,$0.00,$0.00,$0,70.73262489773246,,Strong Uptrend,35.28470039367676,34.41866012573242,32.035054244995116,N/A,$0.00,$0,19.804075,,20,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
MORN,Financial Services,Financial Data & Stock Exchanges,financial,$237.11,$0.00,$297.55,$121.31,$0.00,$0,32.056764066101955,"{'pe': 25.25133, 'ps': 4.2603574, 'pb': 6.194258}",Strong Downtrend,250.86150207519532,262.21940063476563,297.55312118530276,Overvalued,$0.00,"$10,000,762,880",25.25133,0.058,52,C,,0,$0,$0,[],SELL,Medium,[],"['Technical: Strong Downtrend', 'High volume selling pressure', 'Trading above peer multiples']",[],,,Sell,Sell,Low,Financial company requiring careful timing. Current signals: sell.,High,['Monitor for fundamental changes before reconsidering'],[]
MOVE,Healthcare,Medical Devices,startup_loss_making,$0.56,$0.00,$2.30,$0.00,$1.16,$0,39.435291669782664,,Strong Downtrend,0.7641000032424927,0.6967600011825561,2.2978850039839744,N/A,$0.00,"$4,624,600",,,18,D,Unknown,0.0%,"$1,013,000","$2,431,200","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
MPAA,Consumer Cyclical,Auto Parts,mature_profitable,$17.41,$33.66,$29.29,$30.68,$0.00,"$651,366,668",73.58838585626636,"{'pe': 217.625, 'ps': 0.4342707, 'pb': 1.2952905}",Strong Uptrend,15.573499917984009,13.694399948120116,10.465949988365173,Undervalued,$0.00,"$336,920,672",217.625,0.109,25,D,,0,$0,$0,['Weak financial health'],BUY,Medium,"['DCF shows 93% upside', 'Technical: Strong Uptrend', 'Strong volume supporting uptrend', 'Trading below peer multiples']",['Poor quality metrics'],[],Strong Buy,,Buy,Buy,Medium,Stable dividend-paying company. DCF suggests Strong Buy with D quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
MPB,Financial Services,Banks - Regional,financial,$30.10,$0.00,$38.69,$16.94,$0.00,$0,51.840553101316516,"{'pe': 12.808512, 'ps': 3.6158285, 'pb': 0.88919085}",Strong Uptrend,30.3504997253418,28.9483385848999,27.951426105499266,Overvalued,$0.00,"$692,264,832",12.808512,0.226,57,C,,0,$0,$0,[],HOLD,Low,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']",['Trading above peer multiples'],[],,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
MPWR,Technology,Semiconductors,growth_profitable,$908.45,$377.04,"$1,469.69",$704.75,$0.00,"$18,056,981,394",64.72982659163303,"{'pe': 23.750328, 'ps': 17.102592, 'pb': 12.788586}",Strong Uptrend,867.0835052490235,817.3706005859375,680.9382159423828,Undervalued,$0.00,"$43,507,486,720",23.750328,0.31,84,A,,0,$0,$0,[],SELL,Medium,"['Technical: Strong Uptrend', 'Trading below peer multiples', 'High quality company metrics']",['DCF shows -58% downside'],[],Strong Sell,,Buy,Buy,Low,Growth company with A fundamentals. Multiple analysis methods suggest sell.,High,['Monitor for fundamental changes before reconsidering'],[]
MQ,Technology,Software - Infrastructure,turnaround,$5.50,$1.07,$4.42,$6.67,$0.00,"$444,030,381",31.237048685597564,"{'pe': None, 'ps': 4.4562144, 'pb': 2.9302077}",Downtrend,5.953999996185303,5.97710000038147,4.7868750023841855,Undervalued,$0.00,"$2,465,280,256",,0.201,35,D,,0,$0,$0,['Weak financial health'],SELL,Medium,['Trading below peer multiples'],"['DCF shows -81% downside', 'Technical: Downtrend', 'Poor quality metrics']",[],Strong Sell,,Sell,Buy,Medium,Turnaround company requiring careful timing. Current signals: sell.,Medium,['Monitor for fundamental changes before reconsidering'],[]
MQQQ,,,startup_loss_making,$0.00,$0.00,$263.23,$0.00,$0.00,$0,64.3632641892372,,Strong Uptrend,170.97745056152343,166.14621948242188,143.60994720458984,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
MRAL,,,startup_loss_making,$0.00,$0.00,$39.87,$0.00,$0.00,$0,57.199190354337674,,Short-term Uptrend,19.876650047302245,20.605200042724608,,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Short-term Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
MRAM,Technology,Semiconductors,growth_profitable,$8.22,$6.03,$11.89,$5.49,$0.00,"$136,510,150",69.8392415573319,"{'pe': 91.333336, 'ps': 3.5990014, 'pb': 2.8953857}",Strong Uptrend,7.1750000476837155,6.64980001449585,6.065400013923645,Overvalued,$0.00,"$185,978,400",91.333336,0.241,47,C,,0,$0,$0,[],SELL,Medium,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['DCF shows -27% downside', 'Trading above peer multiples']",[],Strong Sell,,Buy,Sell,Low,Growth company with C fundamentals. Multiple analysis methods suggest sell.,High,['Monitor for fundamental changes before reconsidering'],[]
MRBK,Financial Services,Banks - Regional,financial,$16.03,$0.00,$21.06,$17.52,$0.00,$0,62.82138613065352,"{'pe': 9.956522, 'ps': 1.7037401, 'pb': 1.0052048}",Strong Uptrend,15.701000118255616,15.095141696929932,14.299980840682984,Overvalued,$0.00,"$181,158,688",9.956522,0.224,67,B,,0,$0,$0,[],BUY,Medium,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend', 'Good quality company metrics']",['Trading above peer multiples'],[],,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: buy.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis']",[]
MRCC,Financial Services,Asset Management,financial,$7.03,$0.00,$7.95,$3.38,$0.00,$0,45.24583389523115,"{'pe': 78.11111, 'ps': 2.973206, 'pb': 0.84811205}",Uptrend,7.276466202735901,6.741267366409302,6.879261510372162,Overvalued,$0.00,"$152,314,368",78.11111,-0.368,17,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Uptrend', 'Strong volume supporting uptrend']","['Trading above peer multiples', 'Poor quality metrics']",[],,,Buy,Sell,Medium,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
MRCY,Industrials,Aerospace & Defense,turnaround,$74.27,$30.32,$113.28,$22.79,$0.00,"$1,820,124,534",64.09639699606211,"{'pe': None, 'ps': 4.887761, 'pb': 2.974012}",Strong Uptrend,71.53949928283691,63.306799774169924,50.184299850463866,Overvalued,$0.00,"$4,457,735,680",,0.154,32,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['DCF shows -59% downside', 'Trading above peer multiples', 'Poor quality metrics']",[],Strong Sell,,Buy,Sell,Medium,Turnaround company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
MREO,Healthcare,Biotechnology,startup_loss_making,$1.80,$0.00,$2.47,$0.00,$0.35,$0,52.13227880175045,,Uptrend,1.7745000004768372,1.7267000007629394,2.471774999499321,N/A,$0.00,"$286,374,368",,,18,D,Declining,-100.0%,$0,$0,"['Bankruptcy risk', 'High risk: <2 years cash runway', 'Weak financial health']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
MRKR,Healthcare,Biotechnology,startup_loss_making,$0.92,$0.00,$1.66,$0.00,$5.70,$0,42.49386822520524,,Strong Downtrend,0.9155000001192093,1.1808000004291535,1.6646000042557716,N/A,$0.00,"$11,839,103",,-0.263,20,D,Exceptional (>50%),99.1%,"$6,591,080","$63,274,368","['High volatility - total loss possible', 'Critical: <1 year cash runway', 'Weak financial health']",MONITOR,Low,['Strong revenue growth with adequate runway'],"['Technical: Strong Downtrend', 'Poor quality metrics']",[],,Speculative Buy,Sell,,Very High,High-risk speculative play on revenue growth potential. Speculative Buy based on cash runway and growth metrics.,Medium,"['Wait for clearer fundamental signals', 'Consider adding to watchlist for quarterly review']",[]
MRM,Consumer Cyclical,Personal Services,turnaround,$1.56,"$-1,068.84",$0.52,$940.19,$0.00,"$-8,445,941,257",42.6277999050772,"{'pe': 8.210526, 'ps': 0.0014853409, 'pb': 0.013208473}",Downtrend,1.7659999907016755,1.6901800012588502,1.204904996007681,Undervalued,$0.00,"$12,327,043",8.210526,0.312,59,C,,0,$0,$0,[],HOLD,Low,['Trading below peer multiples'],"['DCF shows -68616% downside', 'Technical: Downtrend']",[],Strong Sell,,Sell,Buy,Low,Turnaround company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
MRNA,Healthcare,Biotechnology,turnaround,$25.88,$-83.00,$30.95,$94.93,$0.00,"$-32,294,726,189",51.330208732075675,"{'pe': None, 'ps': 3.2714045, 'pb': 1.0711033}",Strong Downtrend,24.823499870300292,27.35989990234375,30.95142490386963,Undervalued,$0.00,"$10,069,383,168",,-0.411,20,D,,0,$0,$0,['Weak financial health'],SELL,Medium,['Trading below peer multiples'],"['DCF shows -421% downside', 'Technical: Strong Downtrend', 'High volume selling pressure', 'Poor quality metrics']",[],Strong Sell,,Sell,Buy,Medium,Turnaround company requiring careful timing. Current signals: sell.,Medium,['Monitor for fundamental changes before reconsidering'],[]
MRNO,Real Estate,Real Estate - Development,reit,$2.51,$-337.05,$9.22,$35.69,$0.00,"$-26,733,114,878",25.76022969364379,"{'pe': None, 'ps': 0.21098481, 'pb': 0.44330624}",Strong Downtrend,4.098449981212616,5.743139996528625,9.223530012369157,Undervalued,$0.00,"$199,082,320",,1.995,10,D,,0,$0,$0,['Weak financial health'],SELL,Medium,['Trading below peer multiples'],"['DCF shows -13528% downside', 'Technical: Strong Downtrend', 'High volume selling pressure', 'Poor quality metrics']",[],Strong Sell,,Sell,Buy,Medium,Reit company requiring careful timing. Current signals: sell.,Medium,['Monitor for fundamental changes before reconsidering'],[]
MRNOW,Real Estate,Real Estate - Development,reit,$0.13,$-inf,$0.13,$0.00,$0.00,"$-26,733,114,878",,"{'pe': None, 'ps': None, 'pb': 0.02303073}",Insufficient Moving Averages Data,,,,Fair,$0.00,$0,,1.995,10,D,,0,$0,$0,['Weak financial health'],SELL,Medium,[],"['DCF shows -inf% downside', 'Poor quality metrics']","['Technical: Insufficient Moving Averages Data', 'Fair valuation vs peers']",Strong Sell,,Neutral,Hold,Medium,Reit company requiring careful timing. Current signals: sell.,Medium,['Monitor for fundamental changes before reconsidering'],[]
MRSN,Healthcare,Biotechnology,startup_loss_making,$7.28,$0.00,$13.98,$0.00,$69.72,$0,49.44188532430609,,Strong Downtrend,7.265499997138977,7.392999992370606,13.984500024318695,N/A,$0.00,"$36,332,240",,0.333,25,D,Strong (30-50%),38.7%,"$40,497,000","$291,578,400","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
MRTN,Industrials,Trucking,turnaround,$10.84,$-0.49,$13.56,$12.01,$0.00,"$-39,852,495",33.37171565150456,"{'pe': 43.36, 'ps': 0.95961374, 'pb': 1.1466045}",Strong Downtrend,11.479693508148193,11.938412647247315,13.564470009803772,Undervalued,$0.00,"$883,681,408",43.36,-0.066,27,D,,0,$0,$0,['Weak financial health'],SELL,Medium,['Trading below peer multiples'],"['DCF shows -105% downside', 'Technical: Strong Downtrend', 'High volume selling pressure', 'Poor quality metrics']",[],Strong Sell,,Sell,Buy,Medium,Turnaround company requiring careful timing. Current signals: sell.,High,['Monitor for fundamental changes before reconsidering'],[]
